Category;Folder;Audio;Video;Arousal_V_Aligned;Arousal_A_Aligned;Arousal_AV_Aligned;Valence_A_Aligned;Valence_V_Aligned;Valence_AV_Aligned;Translated_Text
C6;SSD_C6_S165_P330_VC1_002018_003436;SEWA/SEWAv02/SSD_C6_S165_P330_VC1_002018_003436/SSD_C6_S165_VC1_002018_003436.wav;SSD_C6_S165_P330_VC1_002018_003436.avi;SSD_C6_S165_P330_VC1_002018_003436_Arousal_V_Aligned.csv;SSD_C6_S165_P330_VC1_002018_003436_Arousal_A_Aligned.csv;SSD_C6_S165_P330_VC1_002018_003436_Arousal_AV_Aligned.csv;SSD_C6_S165_P330_VC1_002018_003436_Valence_A_Aligned.csv;SSD_C6_S165_P330_VC1_002018_003436_Valence_V_Aligned.csv;SSD_C6_S165_P330_VC1_002018_003436_Valence_AV_Aligned.csv; The first product was obvious from the first two-three examples. All this cotton was not needed, and the eggs in the end, and the eggshell the end and the eggs and all that Thank you. What was the advertisement?
C3;SAL_C3_S064_P128_VC1_000381_000771;SEWA/SEWAv02/SAL_C3_S064_P128_VC1_000381_000771/SAL_C3_S064_VC1_000381_000771.wav;SAL_C3_S064_P128_VC1_000381_000771.avi;SAL_C3_S064_P128_VC1_000381_000771_Arousal_V_Aligned.csv;SAL_C3_S064_P128_VC1_000381_000771_Arousal_A_Aligned.csv;SAL_C3_S064_P128_VC1_000381_000771_Arousal_AV_Aligned.csv;SAL_C3_S064_P128_VC1_000381_000771_Valence_A_Aligned.csv;SAL_C3_S064_P128_VC1_000381_000771_Valence_V_Aligned.csv;SAL_C3_S064_P128_VC1_000381_000771_Valence_AV_Aligned.csv; Yes, it took me a while to get out of the last few places what they wanted to do with this touching and so on.
C3;SSD_C3_S075_P149_VC1_007631_007931;SEWA/SEWAv02/SSD_C3_S075_P149_VC1_007631_007931/SSD_C3_S075_VC1_007631_007931.wav;SSD_C3_S075_P149_VC1_007631_007931.avi;SSD_C3_S075_P149_VC1_007631_007931_Arousal_V_Aligned.csv;SSD_C3_S075_P149_VC1_007631_007931_Arousal_A_Aligned.csv;SSD_C3_S075_P149_VC1_007631_007931_Arousal_AV_Aligned.csv;SSD_C3_S075_P149_VC1_007631_007931_Valence_A_Aligned.csv;SSD_C3_S075_P149_VC1_007631_007931_Valence_V_Aligned.csv;SSD_C3_S075_P149_VC1_007631_007931_Valence_AV_Aligned.csv; That's really weird. I don't think he would move me to buy this thing.
C6;SSL_C6_S186_P372_VC1_000729_002921;SEWA/SEWAv02/SSL_C6_S186_P372_VC1_000729_002921/SSL_C6_S186_VC1_000729_002921.wav;SSL_C6_S186_P372_VC1_000729_002921.avi;SSL_C6_S186_P372_VC1_000729_002921_Arousal_V_Aligned.csv;SSL_C6_S186_P372_VC1_000729_002921_Arousal_A_Aligned.csv;SSL_C6_S186_P372_VC1_000729_002921_Arousal_AV_Aligned.csv;SSL_C6_S186_P372_VC1_000729_002921_Valence_A_Aligned.csv;SSL_C6_S186_P372_VC1_000729_002921_Valence_V_Aligned.csv;SSL_C6_S186_P372_VC1_000729_002921_Valence_AV_Aligned.csv; Something is boiling, huh? What do you mean? It reminds me of this... Look, this is the technology I like, huh? Yes. But I find it very difficult, I mean, if you want hot water, what can you do? Yes. What did we talk about the product? The ad shows a new look. Yes. Clean. Yes, yes. It is what I imagine that both me and the younger generation prefer, the most technologically developed things, the classical ones.
C2;SAH_C2_S047_P094_VC1_002101_002718;SEWA/SEWAv02/SAH_C2_S047_P094_VC1_002101_002718/SAH_C2_S047_VC1_002101_002718.wav;SAH_C2_S047_P094_VC1_002101_002718.avi;SAH_C2_S047_P094_VC1_002101_002718_Arousal_V_Aligned.csv;SAH_C2_S047_P094_VC1_002101_002718_Arousal_A_Aligned.csv;SAH_C2_S047_P094_VC1_002101_002718_Arousal_AV_Aligned.csv;SAH_C2_S047_P094_VC1_002101_002718_Valence_A_Aligned.csv;SAH_C2_S047_P094_VC1_002101_002718_Valence_V_Aligned.csv;SAH_C2_S047_P094_VC1_002101_002718_Valence_AV_Aligned.csv; No, that's confusing. I wouldn't put it in the ad. It's a bit too much. You had some questions at the last one,
C5;SSD_C5_S139_P278_VC1_003101_003201;SEWA/SEWAv02/SSD_C5_S139_P278_VC1_003101_003201/SSD_C5_S139_VC1_003101_003201.wav;SSD_C5_S139_P278_VC1_003101_003201.avi;SSD_C5_S139_P278_VC1_003101_003201_Arousal_V_Aligned.csv;SSD_C5_S139_P278_VC1_003101_003201_Arousal_A_Aligned.csv;SSD_C5_S139_P278_VC1_003101_003201_Arousal_AV_Aligned.csv;SSD_C5_S139_P278_VC1_003101_003201_Valence_A_Aligned.csv;SSD_C5_S139_P278_VC1_003101_003201_Valence_V_Aligned.csv;SSD_C5_S139_P278_VC1_003101_003201_Valence_AV_Aligned.csv; Yes, I agree with that.
C6;SVH_C6_S183_P366_VC1_000254_001057;SEWA/SEWAv02/SVH_C6_S183_P366_VC1_000254_001057/SVH_C6_S183_VC1_000254_001057.wav;SVH_C6_S183_P366_VC1_000254_001057.avi;SVH_C6_S183_P366_VC1_000254_001057_Arousal_V_Aligned.csv;SVH_C6_S183_P366_VC1_000254_001057_Arousal_A_Aligned.csv;SVH_C6_S183_P366_VC1_000254_001057_Arousal_AV_Aligned.csv;SVH_C6_S183_P366_VC1_000254_001057_Valence_A_Aligned.csv;SVH_C6_S183_P366_VC1_000254_001057_Valence_V_Aligned.csv;SVH_C6_S183_P366_VC1_000254_001057_Valence_AV_Aligned.csv; How does the ad go? It's a mess. Why is it a mess? What was the name of the ad? Halia Why Halia?
C5;SSL_C5_S145_P290_VC1_001151_001301;SEWA/SEWAv02/SSL_C5_S145_P290_VC1_001151_001301/SSL_C5_S145_VC1_001151_001301.wav;SSL_C5_S145_P290_VC1_001151_001301.avi;SSL_C5_S145_P290_VC1_001151_001301_Arousal_V_Aligned.csv;SSL_C5_S145_P290_VC1_001151_001301_Arousal_A_Aligned.csv;SSL_C5_S145_P290_VC1_001151_001301_Arousal_AV_Aligned.csv;SSL_C5_S145_P290_VC1_001151_001301_Valence_A_Aligned.csv;SSL_C5_S145_P290_VC1_001151_001301_Valence_V_Aligned.csv;SSL_C5_S145_P290_VC1_001151_001301_Valence_AV_Aligned.csv; It's under the sugar. I'm going to leave it.
C2;SVH_C2_S044_P087_VC1_000002_000683;SEWA/SEWAv02/SVH_C2_S044_P087_VC1_000002_000683/SVH_C2_S044_VC1_000002_000683.wav;SVH_C2_S044_P087_VC1_000002_000683.avi;SVH_C2_S044_P087_VC1_000002_000683_Arousal_V_Aligned.csv;SVH_C2_S044_P087_VC1_000002_000683_Arousal_A_Aligned.csv;SVH_C2_S044_P087_VC1_000002_000683_Arousal_AV_Aligned.csv;SVH_C2_S044_P087_VC1_000002_000683_Valence_A_Aligned.csv;SVH_C2_S044_P087_VC1_000002_000683_Valence_V_Aligned.csv;SVH_C2_S044_P087_VC1_000002_000683_Valence_AV_Aligned.csv; Hello! Hi! How did you like the last video? I think it was long, because like the trap itself
C2;SAL_C2_S038_P075_VC1_004032_005262;SEWA/SEWAv02/SAL_C2_S038_P075_VC1_004032_005262/SAL_C2_S038_VC1_004032_005262.wav;SAL_C2_S038_P075_VC1_004032_005262.avi;SAL_C2_S038_P075_VC1_004032_005262_Arousal_V_Aligned.csv;SAL_C2_S038_P075_VC1_004032_005262_Arousal_A_Aligned.csv;SAL_C2_S038_P075_VC1_004032_005262_Arousal_AV_Aligned.csv;SAL_C2_S038_P075_VC1_004032_005262_Valence_A_Aligned.csv;SAL_C2_S038_P075_VC1_004032_005262_Valence_V_Aligned.csv;SAL_C2_S038_P075_VC1_004032_005262_Valence_AV_Aligned.csv; This is also a brilliant question. You don't wash your paint in the kitchen, you wash it from your hands, there is a bathroom rule, which works really well. And if you are not so much a shy person-to-live-in-a-trap, you don't see normal, you know, yes, I'll clean myself up because I live like that and I want to live in a normal environment. But now imagine if I was a little girl who grew up in a trap like this,
C5;SSD_C5_S138_P275_VC1_002101_002451;SEWA/SEWAv02/SSD_C5_S138_P275_VC1_002101_002451/SSD_C5_S138_VC1_002101_002451.wav;SSD_C5_S138_P275_VC1_002101_002451.avi;SSD_C5_S138_P275_VC1_002101_002451_Arousal_V_Aligned.csv;SSD_C5_S138_P275_VC1_002101_002451_Arousal_A_Aligned.csv;SSD_C5_S138_P275_VC1_002101_002451_Arousal_AV_Aligned.csv;SSD_C5_S138_P275_VC1_002101_002451_Valence_A_Aligned.csv;SSD_C5_S138_P275_VC1_002101_002451_Valence_V_Aligned.csv;SSD_C5_S138_P275_VC1_002101_002451_Valence_AV_Aligned.csv; but how they call themselves, I have no idea, that's the first impression. And I didn't miss the part where it's cold and the other part where it's hot.
C2;SVH_C2_S045_P090_VC1_002801_003385;SEWA/SEWAv02/SVH_C2_S045_P090_VC1_002801_003385/SVH_C2_S045_VC1_002801_003385.wav;SVH_C2_S045_P090_VC1_002801_003385.avi;SVH_C2_S045_P090_VC1_002801_003385_Arousal_V_Aligned.csv;SVH_C2_S045_P090_VC1_002801_003385_Arousal_A_Aligned.csv;SVH_C2_S045_P090_VC1_002801_003385_Arousal_AV_Aligned.csv;SVH_C2_S045_P090_VC1_002801_003385_Valence_A_Aligned.csv;SVH_C2_S045_P090_VC1_002801_003385_Valence_V_Aligned.csv;SVH_C2_S045_P090_VC1_002801_003385_Valence_AV_Aligned.csv; I was like this for the first time. I was like this for the first time. Yeah. I thought it would be nice to have an album like this.
C5;SVH_C5_S143_P286_VC1_005751_006201;SEWA/SEWAv02/SVH_C5_S143_P286_VC1_005751_006201/SVH_C5_S143_VC1_005751_006201.wav;SVH_C5_S143_P286_VC1_005751_006201.avi;SVH_C5_S143_P286_VC1_005751_006201_Arousal_V_Aligned.csv;SVH_C5_S143_P286_VC1_005751_006201_Arousal_A_Aligned.csv;SVH_C5_S143_P286_VC1_005751_006201_Arousal_AV_Aligned.csv;SVH_C5_S143_P286_VC1_005751_006201_Valence_A_Aligned.csv;SVH_C5_S143_P286_VC1_005751_006201_Valence_V_Aligned.csv;SVH_C5_S143_P286_VC1_005751_006201_Valence_AV_Aligned.csv; Yes, you don't need to do that at all.
C4;SVH_C4_S095_P189_VC1_003001_003400;SEWA/SEWAv02/SVH_C4_S095_P189_VC1_003001_003400/SVH_C4_S095_VC1_003001_003400.wav;SVH_C4_S095_P189_VC1_003001_003400.avi;SVH_C4_S095_P189_VC1_003001_003400_Arousal_V_Aligned.csv;SVH_C4_S095_P189_VC1_003001_003400_Arousal_A_Aligned.csv;SVH_C4_S095_P189_VC1_003001_003400_Arousal_AV_Aligned.csv;SVH_C4_S095_P189_VC1_003001_003400_Valence_A_Aligned.csv;SVH_C4_S095_P189_VC1_003001_003400_Valence_V_Aligned.csv;SVH_C4_S095_P189_VC1_003001_003400_Valence_AV_Aligned.csv; straight in with the mucky hand so you just get with a filthy tap. Yeah, there is that. And is there only one point at which
C2;SVL_C2_S062_P124_VC1_001584_002535;SEWA/SEWAv02/SVL_C2_S062_P124_VC1_001584_002535/SVL_C2_S062_VC1_001584_002535.wav;SVL_C2_S062_P124_VC1_001584_002535.avi;SVL_C2_S062_P124_VC1_001584_002535_Arousal_V_Aligned.csv;SVL_C2_S062_P124_VC1_001584_002535_Arousal_A_Aligned.csv;SVL_C2_S062_P124_VC1_001584_002535_Arousal_AV_Aligned.csv;SVL_C2_S062_P124_VC1_001584_002535_Valence_A_Aligned.csv;SVL_C2_S062_P124_VC1_001584_002535_Valence_V_Aligned.csv;SVL_C2_S062_P124_VC1_001584_002535_Valence_AV_Aligned.csv; I don't like it when they show their whole life as a book. I wouldn't buy that group. I can only get know her, at least to have some kind of experience or some kind of excitement.
C1;SVH_C1_S009_P017_VC1_008201_008765;SEWA/SEWAv02/SVH_C1_S009_P017_VC1_008201_008765/SVH_C1_S009_VC1_008201_008765.wav;SVH_C1_S009_P017_VC1_008201_008765.avi;SVH_C1_S009_P017_VC1_008201_008765_Arousal_V_Aligned.csv;SVH_C1_S009_P017_VC1_008201_008765_Arousal_A_Aligned.csv;SVH_C1_S009_P017_VC1_008201_008765_Arousal_AV_Aligned.csv;SVH_C1_S009_P017_VC1_008201_008765_Valence_A_Aligned.csv;SVH_C1_S009_P017_VC1_008201_008765_Valence_V_Aligned.csv;SVH_C1_S009_P017_VC1_008201_008765_Valence_AV_Aligned.csv; I did say quiet.
C3;SAH_C3_S063_P126_VC1_004386_004882;SEWA/SEWAv02/SAH_C3_S063_P126_VC1_004386_004882/SAH_C3_S063_VC1_004386_004882.wav;SAH_C3_S063_P126_VC1_004386_004882.avi;SAH_C3_S063_P126_VC1_004386_004882_Arousal_V_Aligned.csv;SAH_C3_S063_P126_VC1_004386_004882_Arousal_A_Aligned.csv;SAH_C3_S063_P126_VC1_004386_004882_Arousal_AV_Aligned.csv;SAH_C3_S063_P126_VC1_004386_004882_Valence_A_Aligned.csv;SAH_C3_S063_P126_VC1_004386_004882_Valence_V_Aligned.csv;SAH_C3_S063_P126_VC1_004386_004882_Valence_AV_Aligned.csv; Okay, I didn't have a clue. Somehow this was probably the most important thing.
C5;SSL_C5_S153_P305_VC1_006651_007001;SEWA/SEWAv02/SSL_C5_S153_P305_VC1_006651_007001/SSL_C5_S153_VC1_006651_007001.wav;SSL_C5_S153_P305_VC1_006651_007001.avi;SSL_C5_S153_P305_VC1_006651_007001_Arousal_V_Aligned.csv;SSL_C5_S153_P305_VC1_006651_007001_Arousal_A_Aligned.csv;SSL_C5_S153_P305_VC1_006651_007001_Arousal_AV_Aligned.csv;SSL_C5_S153_P305_VC1_006651_007001_Valence_A_Aligned.csv;SSL_C5_S153_P305_VC1_006651_007001_Valence_V_Aligned.csv;SSL_C5_S153_P305_VC1_006651_007001_Valence_AV_Aligned.csv; If you ask me, the advertising is good. And the honor is good. And the honor is good, yes. I like it.
C5;SVL_C5_S163_P325_VC1_003051_003451;SEWA/SEWAv02/SVL_C5_S163_P325_VC1_003051_003451/SVL_C5_S163_VC1_003051_003451.wav;SVL_C5_S163_P325_VC1_003051_003451.avi;SVL_C5_S163_P325_VC1_003051_003451_Arousal_V_Aligned.csv;SVL_C5_S163_P325_VC1_003051_003451_Arousal_A_Aligned.csv;SVL_C5_S163_P325_VC1_003051_003451_Arousal_AV_Aligned.csv;SVL_C5_S163_P325_VC1_003051_003451_Valence_A_Aligned.csv;SVL_C5_S163_P325_VC1_003051_003451_Valence_V_Aligned.csv;SVL_C5_S163_P325_VC1_003051_003451_Valence_AV_Aligned.csv; and you end up with a mess. Do you have to clean your slime every time? I have to clean it, I can't leave dirt on it.
C6;SVL_C6_S190_P380_VC1_000002_001266;SEWA/SEWAv02/SVL_C6_S190_P380_VC1_000002_001266/SVL_C6_S190_VC1_000002_001266.wav;SVL_C6_S190_P380_VC1_000002_001266.avi;SVL_C6_S190_P380_VC1_000002_001266_Arousal_V_Aligned.csv;SVL_C6_S190_P380_VC1_000002_001266_Arousal_A_Aligned.csv;SVL_C6_S190_P380_VC1_000002_001266_Arousal_AV_Aligned.csv;SVL_C6_S190_P380_VC1_000002_001266_Valence_A_Aligned.csv;SVL_C6_S190_P380_VC1_000002_001266_Valence_V_Aligned.csv;SVL_C6_S190_P380_VC1_000002_001266_Valence_AV_Aligned.csv; Come on. Yes. So, go ahead. For me, the third one, the last one was about the ease of the technology's vibration with one touch it made it easier for you to open the vibration while your hands were wet and you couldn't open them and it shows how and you couldn't open it. Right. And it shows how...
C1;SAH_C1_S194_P388_VC1_003531_004419;SEWA/SEWAv02/SAH_C1_S194_P388_VC1_003531_004419/SAH_C1_S194_VC1_003531_004419.wav;SAH_C1_S194_P388_VC1_003531_004419.avi;SAH_C1_S194_P388_VC1_003531_004419_Arousal_V_Aligned.csv;SAH_C1_S194_P388_VC1_003531_004419_Arousal_A_Aligned.csv;SAH_C1_S194_P388_VC1_003531_004419_Arousal_AV_Aligned.csv;SAH_C1_S194_P388_VC1_003531_004419_Valence_A_Aligned.csv;SAH_C1_S194_P388_VC1_003531_004419_Valence_V_Aligned.csv;SAH_C1_S194_P388_VC1_003531_004419_Valence_AV_Aligned.csv;I think it's pretty good. These videos are pretty good. Especially the beginning. But I think the way they cut the meat and stuff, the back part, I think it's too slow. too slow. It saves effort, right? Yes.
C1;SSD_C1_S012_P023_VC1_002701_003301;SEWA/SEWAv02/SSD_C1_S012_P023_VC1_002701_003301/SSD_C1_S012_VC1_002701_003301.wav;SSD_C1_S012_P023_VC1_002701_003301.avi;SSD_C1_S012_P023_VC1_002701_003301_Arousal_V_Aligned.csv;SSD_C1_S012_P023_VC1_002701_003301_Arousal_A_Aligned.csv;SSD_C1_S012_P023_VC1_002701_003301_Arousal_AV_Aligned.csv;SSD_C1_S012_P023_VC1_002701_003301_Valence_A_Aligned.csv;SSD_C1_S012_P023_VC1_002701_003301_Valence_V_Aligned.csv;SSD_C1_S012_P023_VC1_002701_003301_Valence_AV_Aligned.csv; Oh, this one? Yes.
C5;SVL_C5_S143_P285_VC1_006701_006951;SEWA/SEWAv02/SVL_C5_S143_P285_VC1_006701_006951/SVL_C5_S143_VC1_006701_006951.wav;SVL_C5_S143_P285_VC1_006701_006951.avi;SVL_C5_S143_P285_VC1_006701_006951_Arousal_V_Aligned.csv;SVL_C5_S143_P285_VC1_006701_006951_Arousal_A_Aligned.csv;SVL_C5_S143_P285_VC1_006701_006951_Arousal_AV_Aligned.csv;SVL_C5_S143_P285_VC1_006701_006951_Valence_A_Aligned.csv;SVL_C5_S143_P285_VC1_006701_006951_Valence_V_Aligned.csv;SVL_C5_S143_P285_VC1_006701_006951_Valence_AV_Aligned.csv; It was like, ok, but they could have...
C5;SSD_C5_S140_P279_VC1_001201_001401;SEWA/SEWAv02/SSD_C5_S140_P279_VC1_001201_001401/SSD_C5_S140_VC1_001201_001401.wav;SSD_C5_S140_P279_VC1_001201_001401.avi;SSD_C5_S140_P279_VC1_001201_001401_Arousal_V_Aligned.csv;SSD_C5_S140_P279_VC1_001201_001401_Arousal_A_Aligned.csv;SSD_C5_S140_P279_VC1_001201_001401_Arousal_AV_Aligned.csv;SSD_C5_S140_P279_VC1_001201_001401_Valence_A_Aligned.csv;SSD_C5_S140_P279_VC1_001201_001401_Valence_V_Aligned.csv;SSD_C5_S140_P279_VC1_001201_001401_Valence_AV_Aligned.csv; I didn't understand, I'm totally clueless.
C3;SAL_C3_S079_P158_VC1_000701_002111;SEWA/SEWAv02/SAL_C3_S079_P158_VC1_000701_002111/SAL_C3_S079_VC1_000701_002111.wav;SAL_C3_S079_P158_VC1_000701_002111.avi;SAL_C3_S079_P158_VC1_000701_002111_Arousal_V_Aligned.csv;SAL_C3_S079_P158_VC1_000701_002111_Arousal_A_Aligned.csv;SAL_C3_S079_P158_VC1_000701_002111_Arousal_AV_Aligned.csv;SAL_C3_S079_P158_VC1_000701_002111_Valence_A_Aligned.csv;SAL_C3_S079_P158_VC1_000701_002111_Valence_V_Aligned.csv;SAL_C3_S079_P158_VC1_000701_002111_Valence_AV_Aligned.csv; At first I thought it was pretty cool. Especially the invention as such, because it concerns a problem that we all probably had in the kitchen. And you have these nasty fingers and you can then just do the water without making it dirty. Especially for lazy people, who certainly't want to clean the tap afterwards.
C6;SAH_C6_S187_P373_VC1_000125_002108;SEWA/SEWAv02/SAH_C6_S187_P373_VC1_000125_002108/SAH_C6_S187_VC1_000125_002108.wav;SAH_C6_S187_P373_VC1_000125_002108.avi;SAH_C6_S187_P373_VC1_000125_002108_Arousal_V_Aligned.csv;SAH_C6_S187_P373_VC1_000125_002108_Arousal_A_Aligned.csv;SAH_C6_S187_P373_VC1_000125_002108_Arousal_AV_Aligned.csv;SAH_C6_S187_P373_VC1_000125_002108_Valence_A_Aligned.csv;SAH_C6_S187_P373_VC1_000125_002108_Valence_V_Aligned.csv;SAH_C6_S187_P373_VC1_000125_002108_Valence_AV_Aligned.csv; Fantastic But it's a little unnecessary You are alive. Are you kidding me? No. You are kidding me. Every time I do this, I suddenly burst into laughter with the wave. Yes. But, really, I'm not the one with the wave. But really, think about it, my friend. Every time I do my job and wash my hands, I wash the sweat. Yes. How many times have you fought your struggle?
C2;SAH_C2_S050_P100_VC1_002799_003301;SEWA/SEWAv02/SAH_C2_S050_P100_VC1_002799_003301/SAH_C2_S050_VC1_002799_003301.wav;SAH_C2_S050_P100_VC1_002799_003301.avi;SAH_C2_S050_P100_VC1_002799_003301_Arousal_V_Aligned.csv;SAH_C2_S050_P100_VC1_002799_003301_Arousal_A_Aligned.csv;SAH_C2_S050_P100_VC1_002799_003301_Arousal_AV_Aligned.csv;SAH_C2_S050_P100_VC1_002799_003301_Valence_A_Aligned.csv;SAH_C2_S050_P100_VC1_002799_003301_Valence_V_Aligned.csv;SAH_C2_S050_P100_VC1_002799_003301_Valence_AV_Aligned.csv; I didn't like it. The fourth one is so boring. I don't know, I was so tired from the first dirty hand.
C3;SVL_C3_S092_P183_VC1_000671_001681;SEWA/SEWAv02/SVL_C3_S092_P183_VC1_000671_001681/SVL_C3_S092_VC1_000671_001681.wav;SVL_C3_S092_P183_VC1_000671_001681.avi;SVL_C3_S092_P183_VC1_000671_001681_Arousal_V_Aligned.csv;SVL_C3_S092_P183_VC1_000671_001681_Arousal_A_Aligned.csv;SVL_C3_S092_P183_VC1_000671_001681_Arousal_AV_Aligned.csv;SVL_C3_S092_P183_VC1_000671_001681_Valence_A_Aligned.csv;SVL_C3_S092_P183_VC1_000671_001681_Valence_V_Aligned.csv;SVL_C3_S092_P183_VC1_000671_001681_Valence_AV_Aligned.csv; I think it's boring. It takes too long to get to the point where you can say, dauert zu lang, ist mir zu künstlich, also mir gefällt ja gar
C4;SAH_C4_S116_P232_VC1_007551_008500;SEWA/SEWAv02/SAH_C4_S116_P232_VC1_007551_008500/SAH_C4_S116_VC1_007551_008500.wav;SAH_C4_S116_P232_VC1_007551_008500.avi;SAH_C4_S116_P232_VC1_007551_008500_Arousal_V_Aligned.csv;SAH_C4_S116_P232_VC1_007551_008500_Arousal_A_Aligned.csv;SAH_C4_S116_P232_VC1_007551_008500_Arousal_AV_Aligned.csv;SAH_C4_S116_P232_VC1_007551_008500_Valence_A_Aligned.csv;SAH_C4_S116_P232_VC1_007551_008500_Valence_V_Aligned.csv;SAH_C4_S116_P232_VC1_007551_008500_Valence_AV_Aligned.csv; it was really it was yeah I kind of I wasn't quite ready I was like I was still I don't know thinking about something else and then I was like oh shit I'd like I need to wipe the smile off my face I know I know I nearly inappropriately giggled halfway through. I was just nervous. Yeah.
C4;SAH_C4_S097_P193_VC1_003701_004200;SEWA/SEWAv02/SAH_C4_S097_P193_VC1_003701_004200/SAH_C4_S097_VC1_003701_004200.wav;SAH_C4_S097_P193_VC1_003701_004200.avi;SAH_C4_S097_P193_VC1_003701_004200_Arousal_V_Aligned.csv;SAH_C4_S097_P193_VC1_003701_004200_Arousal_A_Aligned.csv;SAH_C4_S097_P193_VC1_003701_004200_Arousal_AV_Aligned.csv;SAH_C4_S097_P193_VC1_003701_004200_Valence_A_Aligned.csv;SAH_C4_S097_P193_VC1_003701_004200_Valence_V_Aligned.csv;SAH_C4_S097_P193_VC1_003701_004200_Valence_AV_Aligned.csv; And there was no choking either, was there? No. It was all just... It was just what...
C1;SAL_C1_S025_P050_VC1_000701_001916;SEWA/SEWAv02/SAL_C1_S025_P050_VC1_000701_001916/SAL_C1_S025_VC1_000701_001916.wav;SAL_C1_S025_P050_VC1_000701_001916.avi;SAL_C1_S025_P050_VC1_000701_001916_Arousal_V_Aligned.csv;SAL_C1_S025_P050_VC1_000701_001916_Arousal_A_Aligned.csv;SAL_C1_S025_P050_VC1_000701_001916_Arousal_AV_Aligned.csv;SAL_C1_S025_P050_VC1_000701_001916_Valence_A_Aligned.csv;SAL_C1_S025_P050_VC1_000701_001916_Valence_V_Aligned.csv;SAL_C1_S025_P050_VC1_000701_001916_Valence_AV_Aligned.csv; I think it's quite interesting because we often bump into each other. When we're cutting meat or cooking, our hands are dirty. Or when we wash our hands with soap, if you use your palm, you'll often bump into each other. 如果是用那个把手的时候,你要是用那个把手,会经常会碰到那个地方,然后又要重新拿水冲一下,对于那种有GAP的人来说确实是一个比较实用的发明,那个感应的话。
C2;SSD_C2_S197_P393_VC1_000817_002713;SEWA/SEWAv02/SSD_C2_S197_P393_VC1_000817_002713/SSD_C2_S197_VC1_000817_002713.wav;SSD_C2_S197_P393_VC1_000817_002713.avi;SSD_C2_S197_P393_VC1_000817_002713_Arousal_V_Aligned.csv;SSD_C2_S197_P393_VC1_000817_002713_Arousal_A_Aligned.csv;SSD_C2_S197_P393_VC1_000817_002713_Arousal_AV_Aligned.csv;SSD_C2_S197_P393_VC1_000817_002713_Valence_A_Aligned.csv;SSD_C2_S197_P393_VC1_000817_002713_Valence_V_Aligned.csv;SSD_C2_S197_P393_VC1_000817_002713_Valence_AV_Aligned.csv; This was a bit of a trigger for me to share my opinion. I was wondering how to break the hand of the person who was doing the handstand. I don't like this kind of advertising. I haven't seen anything like this before. It really distracted me. I couldn't understand the whole advertisement, that you can get a band like this, that if you touch it, you don't have to raise or turn the band,
